names,openprice,high_low,close,prevclosedate,marketcap,sharesoutstanding,p_float,avgvolume,normalizedeps,mthvwap,unadjvwap,adjvwap,peratio,price_sales,price_cf,pricebookvalue,dividend,divident_5_yr_avg,debt,long_term_debt_equity,enterprisevalue,assets,cash,roe,roa,capex,ebit,revenue,operating_income,operating_margin,netincome,net_profit_margin,revenue_per_share_5_yr_growth,eps_per_share_5_yr_growth,ebita,industry
SingReinsurance,0.260,0.265 - 0.260,0.265,mar_26_2020,160.38M,605.22M,-,2.90M,0.02,-,SGD 0.27665,SGD 0.27665,16.338,1.4859999999999998,15.811999999999998,0.587,4.906,4.142,-103.65M,-,-,883.10M,-,3.659,1.154,-0.21M,-,107.94M,10.66M,9.876,9.82M,9.089,1.734,-11.460,10.99M,Insurance / Reinsurance / 
DLC SG5xShort Geely,0.048,-,-,mar_26_2020,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,
Dasin Retail Tr,0.830,0.800 - 0.795,0.800,mar_26_2020,515.66M,648.63M,-,7.93M,-0.01,-,SGD 0.83193,SGD 0.83052,-,7.302339999999998,-,0.581,8.579,-,589.82M,56.636,"1,105.48M","1,960.40M",115.69M,-0.895,-0.420,-0.07M,-,76.01M,13.65M,17.967,-7.44M,-9.783,27.624,-,52.11M,Real Estate / Commercial REITs / 
SingHoldings,0.315,0.310 - 0.300,0.310,mar_26_2020,122.30M,400.99M,-,7.84M,0.11,-,SGD 0.37928,SGD 0.38164,2.8308000000000004,0.4266675000000001,1.9341000000000002,0.414,-,3.260,63.50M,11.233,185.81M,492.73M,54.20M,16.436,12.743,-,-,316.36M,83.17M,26.290,45.37M,20.957,54.659,300.362,87.74M,Real Estate / Real Estate Development & Operations / 
CromwellReit SGD,0.530,0.530 - 0.490,0.525,mar_26_2020,741.26M,2.56B,-,132.43M,0.05,-,SGD 0.71882,SGD 0.71882,6.76561224489796,4.898493544356518,-,0.562,14.069,-,744.55M,61.111,"1,485.81M","2,254.87M",79.25M,8.963,5.359,-,-,177.05M,130.04M,73.450,109.05M,61.591,-,-,103.36M,Real Estate / Commercial REITs / 
Creative,1.660,1.670 - 1.590,1.670,mar_26_2020,114.75M,70.40M,-,2.31M,-0.29,-,SGD 2.99754,SGD 2.99754,-,1.5216239863929433,-,0.733,-,-,-136.98M,-,-41.41M,137.70M,107.77M,-3.448,-0.932,-0.08M,-,82.18M,-6.48M,-7.339,-1.84M,-2.243,-15.434,-,-30.43M,Technology Equipment / Computer Hardware / 
PHIL AP DIV REIT US$,0.680,-,-,mar_26_2020,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,
UOB MB eCW210201,0.133,-,-,mar_26_2020,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,
IS MS INDIA S$D,8.550,-,-,mar_26_2020,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,
XIAOMI MBePW200902,0.154,-,-,mar_26_2020,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,
