name,openPrice,high_low,close,prevCloseDate,marketCap,sharesOutstanding,float,normalizedEPS,mthvwap,unadjVWAP,adjVWAP,peratio,price/Sales,price/CF,pricebookvalue,dividend,divident_5_yr_avg,debt,long term debt/equity,enterpriseValue,assets,cash,roe,roa,capEx,EBIT,revenue,operating_income,operating_margin,netincome,net_profit_margin,revenue_per_share_5_yr_growth,eps_per_share_5_yr_growth,ebita
Union Steel,0.300,0.435,-,30 Jun 2019,17.13M,39.38M,25.94%,0.03,0.05M,SGD 0.49893,SGD 0.49893,16.39310344827586,0.12508917954815693,1.9420689655172412,0.257,-,-,20.73M,6.94M,33.81M,117.07M,18.27M,1.465,0.453,-2.29M,-,65.20M,1.58M,1.811,0.71M,0.787,-5.277,-31.216,-
United Food,0.075,0.131,-,30 Jun 2019,20.67M,157.90M,25.00%,-0.00,0.04M,SGD 0.25237,SGD 0.25237,-,0.9495731600722567,18.664694656488546,0.370,-,-,4.17M,34.40M,24.84M,467.60M,74.38M,-0.928,-0.618,-0.24M,-,7.14M,-1.27M,-3.600,-0.43M,-6.061,-65.468,-,-
Universal Res,0.170,0.170,-,30 Jun 2019,4.07M,24.09M,77.80%,-3.78,0.00M,-,-,-,406.632,-,-,-,3.360,-9.18M,-,-6.44M,85.00M,10.51M,-69.118,-60.566,-10.53M,-,0.01M,-76.79M,"-706,230.000",-71.50M,"-714,990.000",-31.460,-,-
UOL A,,-,-,30 Jun 2019,"6,483.68M",843.09M,54.63%,0.55,30.36M,-,-,14.905,2.705,8.226,0.670,2.282,2.336,"4,032.64M",29.71M,"10,516.33M","20,663.71M",677.17M,4.542,3.037,-310.08M,-,"2,397.34M",710.09M,29.620,433.72M,25.520,15.689,-12.769,-
USP Group,0.080,0.080,-,30 Jun 2019,7.27M,90.29M,31.68%,0.00,0.08M,SGD 0.08322,SGD 0.08322,-,0.159,3.24,0.146,-,-,41.38M,61.19M,50.66M,111.19M,4.28M,0.093,-0.813,-3.22M,-,45.66M,-0.06M,-2.490,-0.84M,-1.969,-,-,-
Versalink,0.088,0.135,-,30 Jun 2019,18.24M,135.00M,13.77%,-0.00,0.02M,SGD 0.11221,SGD 0.11221,-,0.4049400274348422,-,0.916,-,-,-2.03M,2.37M,15.20M,76.21M,13.01M,-3.995,-3.745,-2.03M,-,19.13M,-2.24M,-4.491,-0.98M,-4.975,-3.073,-,-
Willas-Array,0.610,0.580,-,30 Jun 2019,281.18M,85.21M,79.44%,1.33,0.04M,SGD 0.56091,SGD 0.56091,5.0325,0.07189803804994055,4.2026896551724136,0.417,-,-,970.07M,-,"1,003.81M","2,261.07M",327.10M,17.305,2.522,-2.45M,-,"4,356.46M",162.84M,2.652,58.53M,1.343,7.348,19.264,-
Wilton Resources,0.030,0.033,-,30 Jun 2019,80.85M,2.44B,22.86%,-0.00,2.98M,SGD 0.03027,SGD 0.03027,-,80.94380165289256,-,4.270,-,-,19.71M,54.64M,85.55M,"473,281.00M","127,593.00M",-24.672,-28.934,"-28,536.00M",-,0.83M,"-78,826.00M","-1,488.850",-12.29M,"-1,488.850",-,-,-
World Class Gbl,0.180,0.180,-,30 Jun 2019,164.86M,915.88M,16.41%,0.03,0.07M,SGD 0.2066,SGD 0.2066,7.117,0.373,7.254,1.561,-,-,165.15M,49.03M,685.86M,696.70M,16.97M,22.736,3.000,-0.38M,-,442.03M,35.83M,8.106,23.16M,5.113,-,-,-
XMH,0.155,0.185,-,30 Jun 2019,21.18M,109.28M,19.01%,-0.03,0.10M,SGD 0.19852,SGD 0.19852,-,0.23796859021183345,-,0.341,2.703,-,49.30M,64.12M,71.04M,156.15M,24.00M,-5.421,-4.031,-0.84M,-,62.49M,-3.18M,-7.927,-5.64M,-10.003,-8.165,-,-
Swissco Hldg,0.052,0.052,-,30 Jun 2019,36.09M,675.05M,99.67%,0.09,0.00M,-,-,-,0.752,-,-,-,1.645,341.38M,56.09M,348.97M,531.07M,38.87M,13.655,-76.310,-34.75M,-,47.97M,1.73M,-632.267,-427.30M,-890.837,-,-,-
TA,0.215,0.215,-,30 Jun 2019,111.38M,518.07M,13.90%,-0.03,0.17M,SGD 0.21128,SGD 0.21128,-,0.826,-,0.646,4.651,-,331.92M,139.20M,443.30M,709.33M,41.21M,-8.240,-1.842,-6.46M,-,134.80M,-13.91M,-10.320,-14.92M,-9.702,-16.208,-,-
Tech Oil & Gas,0.071,0.071,-,30 Jun 2019,16.69M,228.72M,100.00%,-0.03,0.00M,-,-,-,0.257,11.111,-,-,-,44.15M,52.17M,49.71M,177.16M,8.98M,1.600,-3.078,-7.02M,-,65.03M,0.64M,-11.013,-4.59M,-9.130,-20.738,-50.822,-
TEE Land,0.162,0.188,-,30 Jun 2019,84.01M,446.88M,25.62%,0.00,4.97M,SGD 0.18013,SGD 0.18013,-,0.5168012675418742,304.1765425531915,0.567,2.128,-,204.67M,90.46M,296.27M,460.72M,29.00M,-3.229,-0.036,-1.09M,-,120.68M,-4.68M,-0.131,-0.57M,-0.122,22.874,-,-
Teho Intl,0.034,0.028,-,30 Jun 2019,6.56M,234.37M,11.54%,-0.01,0.03M,SGD 0.03104,SGD 0.03104,-,0.1503979591836735,24.115714285714287,0.474,-,-,30.85M,85.95M,33.72M,76.29M,4.47M,-11.102,-0.958,-0.69M,-,64.57M,-1.49M,1.063,-0.76M,-1.174,-2.558,-,-
TeleChoice Intl,0.210,0.215,-,30 Jun 2019,97.70M,454.39M,73.33%,0.01,0.40M,SGD 0.22778,SGD 0.22778,24.138279069767442,0.18985181179015684,14.129581395348836,1.380,7.442,5.896,-7.44M,-,90.27M,154.88M,28.76M,5.502,2.587,-1.19M,-,491.72M,6.72M,1.367,4.00M,0.874,-2.538,-16.246,-
TIH,0.275,0.280,-,30 Jun 2019,67.67M,241.69M,87.07%,-0.05,0.31M,SGD 0.26289,SGD 0.30582,-,-,-,0.590,-,0.669,-51.70M,-,-,134.63M,51.70M,-9.912,-,-0.03M,-,-,-11.96M,-,-,-,-,-,-
TLV,0.080,0.085,-,30 Jun 2019,48.07M,559.41M,9.91%,0.01,0.50M,SGD 0.0929,SGD 0.09215,12.270117647058823,0.3552110726643599,9.747764705882352,0.455,2.576,-,11.75M,0.57M,48.94M,152.66M,11.04M,3.377,2.291,-0.17M,-,119.85M,3.57M,3.259,3.65M,3.045,-6.393,-19.242,-
Tosei,9.500,9.500,-,30 Jun 2019,"45,486.48M",48.39M,61.30%,141.10,4.11M,-,-,7.534,0.754,6.758,0.864,3.202,2.369,"56,947.16M",130.17M,"93,991.15M","138,768.54M","26,520.57M",13.958,4.513,"-8,820.06M",-,"60,292.73M","10,875.81M",16.021,"6,040.39M",10.018,10.989,26.798,-
TPV Tech,0.400,0.285,-,30 Jun 2019,"3,964.43M",2.35B,44.75%,0.17,36.04M,SGD 0.21947,SGD 0.21947,32.33543859649124,0.10834102800861806,-,0.330,0.594,1.429,522.99M,23.24M,"4,487.42M","5,054.91M",315.81M,1.419,0.283,-130.63M,-,"71,770.52M",123.53M,1.350,171.93M,0.165,-5.240,-,-
Transcorp,0.005,0.009,-,30 Jun 2019,2.42M,269.39M,19.03%,-0.05,0.42M,SGD 0.01083,SGD 0.01083,-,0.19598765432098766,-,0.609,-,-,2.76M,57.59M,5.19M,9.60M,0.02M,-133.691,-90.924,-0.02M,-,3.82M,-13.68M,-358.153,-13.06M,-360.195,35.129,-,-
Travelite,0.113,0.164,-,30 Jun 2019,10.35M,63.10M,27.71%,-0.02,0.01M,SGD 0.145,SGD 0.145,-,0.12391095330160617,6.733835365853658,0.441,-,-,18.17M,45.93M,27.67M,56.86M,6.28M,-3.841,-0.385,-1.90M,-,39.72M,-1.32M,-0.821,-0.10M,-0.572,-11.930,-,-
Yamada Green Res,0.330,-,-,30 Jun 2019,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
YHI Intl,0.350,0.395,-,30 Jun 2019,115.46M,292.30M,30.61%,0.04,1.35M,SGD 0.39011,SGD 0.39011,7.452784810126581,0.1986380387758372,4.092784810126582,0.456,3.797,3.443,32.41M,3.22M,147.86M,393.97M,51.10M,5.478,3.654,-13.99M,-,455.59M,18.02M,3.955,13.73M,3.134,-2.190,9.238,-
Yongmao,0.715,0.295,-,30 Jun 2019,26.17M,88.75M,13.53%,0.05,0.01M,SGD 0.32473,SGD 0.32473,10.899508474576272,0.9692861246768172,3.9094745762711867,0.194,3.390,-,22.89M,0.15M,54.37M,"1,446.26M",131.97M,3.299,1.743,-5.91M,-,158.29M,27.88M,4.463,5.82M,3.318,-1.412,-1.534,-
Yorkshine,0.480,0.480,-,30 Jun 2019,90.49M,191.48M,32.72%,-0.10,0.00M,-,-,-,60.902,-,-,-,-,53.51M,-,152.61M,69.68M,6.89M,"-1,505.857",-4.165,-1.10M,-,1.49M,-11.08M,-370.109,-5.07M,-370.002,-22.212,-,-
Yunnan Energy,0.096,0.096,-,30 Jun 2019,672.12M,275.44M,26.95%,-0.03,0.24M,SGD 0.10843,SGD 0.10843,-,-,-,2.241,-,-,-161.98M,-,510.14M,69.73M,24.05M,-1.721,-,-,-,-,-0.38M,-,-,-,-15.780,-,-
YuuZoo Networks,0.038,0.038,-,30 Jun 2019,30.03M,790.25M,79.32%,-0.10,0.00M,-,-,-,1.142,-,-,-,-,-1.41M,-,26.79M,46.48M,3.24M,-163.343,-120.648,-0.47M,-,26.29M,-93.52M,-298.231,-77.72M,-296.911,-,-,-
YZJ Shipbldg RMB,,5.280,-,30 Jun 2019,"6,355.39M",3.95B,61.14%,0.20,458.14M,-,-,,,,1.081,2.813,-,"-2,945.74M",10.02M,"3,415.33M","44,911.48M","18,615.42M",13.199,8.209,-493.01M,-,"4,697.82M","4,565.00M",19.644,730.61M,15.594,9.434,2.484,-
,0.125,,,30 Jun 2019,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,﹣,,,30 Jun 2019,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,0.195,,,30 Jun 2019,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,0.066,,,30 Jun 2019,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,0.365,,,30 Jun 2019,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,1.000,,,30 Jun 2019,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,﹣,,,30 Jun 2019,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,0.370,,,30 Jun 2019,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,5.280,,,30 Jun 2019,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
