names,openprice,high_low,close,prevclosedate,marketcap,sharesoutstanding,p_float,avgvolume,normalizedeps,mthvwap,unadjvwap,adjvwap,peratio,price_sales,price_cf,pricebookvalue,dividend,divident_5_yr_avg,debt,long_term_debt_equity,enterprisevalue,assets,cash,roe,roa,capex,ebit,revenue,operating_income,operating_margin,netincome,net_profit_margin,revenue_per_share_5_yr_growth,eps_per_share_5_yr_growth,ebita,industry
OEL,0.008,,,jan_01_2020,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Global Dragon,0.062,,,jan_01_2020,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CWX Global,0.004,,,jan_01_2020,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
GKE,0.072,,,jan_01_2020,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Pavillon,0.018,,,jan_01_2020,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Hyflux,0.210,,,jan_01_2020,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8Telecom,0.069,,,jan_01_2020,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
AA,0.009,,,jan_01_2020,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Abterra,0.045,,,jan_01_2020,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Ace Achieve Info,0.008,,,jan_01_2020,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Acesian Partners,0.011,,,jan_01_2020,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Acma,0.102,,,jan_01_2020,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Acromec,0.079,,,jan_01_2020,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Advanced Systems,0.001,,,jan_01_2020,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Advanced,0.112,,,jan_01_2020,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Challenger,0.530,,,jan_01_2020,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Advancer Global,0.136,,,jan_01_2020,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Adventus,0.004,,,jan_01_2020,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
AF Global,0.150,,,jan_01_2020,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
AGV,0.025,,,jan_01_2020,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
AIMS Property,1.490,,,jan_01_2020,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
AliPictures HKD,1.320,,,jan_01_2020,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Alita Resources,0.078,,,jan_01_2020,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Alliance HC,0.140,,,jan_01_2020,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Allied Tech,0.011,,,jan_01_2020,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Alpha Energy,0.032,,,jan_01_2020,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
AMOS,0.041,,,jan_01_2020,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
AnAn Intl,0.004,,,jan_01_2020,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Anchun Intl,0.315,,,jan_01_2020,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
AnnAik,0.064,,,jan_01_2020,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Annica,0.001,,,jan_01_2020,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
AP Oil,0.172,,,jan_01_2020,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Artivision Tech,0.003,,,jan_01_2020,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Asia Enterprises,0.160,,,jan_01_2020,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Asia Fashion,0.064,,,jan_01_2020,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Asia Vets,0.130,,,jan_01_2020,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
AsiaMedic R,﹣,,,jan_01_2020,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Asiatravel.com,0.027,,,jan_01_2020,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ASL Marine,0.033,,,jan_01_2020,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Aspial,0.153,,,jan_01_2020,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Astaka,0.088,,,jan_01_2020,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Atlantic Nav,0.035,,,jan_01_2020,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
AVIC,0.149,,,jan_01_2020,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
AVJennings A$,0.610,,,jan_01_2020,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Axcelasia,0.044,,,jan_01_2020,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Ayondo,0.048,,,jan_01_2020,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Azeus,0.950,,,jan_01_2020,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
B&M Hldg,3.500,,,jan_01_2020,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Ban Leong,0.235,,,jan_01_2020,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BBR,0.162,,,jan_01_2020,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Beng Kuang,0.047,,,jan_01_2020,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Berlian LajuTank,0.027,,,jan_01_2020,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Best World,1.360,,,jan_01_2020,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BH Global,0.075,,,jan_01_2020,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Biolidics,0.245,,,jan_01_2020,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BMM,0.007,,,jan_01_2020,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Boldtek,0.089,,,jan_01_2020,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Bonvests,1.190,,,jan_01_2020,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
China Hongxing,0.115,,,jan_01_2020,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Brook Crompton,0.840,,,jan_01_2020,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Cacola,0.001,,,jan_01_2020,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Camsing Hc,1.070,,,jan_01_2020,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Captii,0.370,,,jan_01_2020,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Casa,0.056,,,jan_01_2020,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CEI,0.960,,,jan_01_2020,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CFM,0.017,,,jan_01_2020,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CH Offshore,0.053,,,jan_01_2020,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Charisma Energy,0.002,,,jan_01_2020,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ChasWood Res,0.009,,,jan_01_2020,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Chemical Ind,0.740,,,jan_01_2020,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Cheung Woh,0.151,,,jan_01_2020,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
China Env,0.037,,,jan_01_2020,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
China Env Res,0.020,,,jan_01_2020,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
China Essence,0.014,,,jan_01_2020,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
China Fishery,0.076,,,jan_01_2020,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
China Gaoxian,0.003,,,jan_01_2020,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
China Great Land,0.005,,,jan_01_2020,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
China Haida,0.011,,,jan_01_2020,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
China Jishan,0.168,,,jan_01_2020,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
China Mining,0.102,,,jan_01_2020,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
China Paper,0.024,,,jan_01_2020,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
China Sky Chem,0.027,,,jan_01_2020,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
China Sports,0.011,,,jan_01_2020,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
China Taisan,0.028,,,jan_01_2020,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
China Yuanbang,0.350,,,jan_01_2020,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ChinaKangdaFood,0.110,,,jan_01_2020,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ChinaKundaTech,0.011,,,jan_01_2020,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Chinese Global,0.010,,,jan_01_2020,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Choo Chiang,0.250,,,jan_01_2020,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Citicode,0.001,,,jan_01_2020,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Civmec,0.370,,,jan_01_2020,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CNA,0.026,,,jan_01_2020,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Combine Will,1.080,,,jan_01_2020,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Cordlife,0.465,,,jan_01_2020,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Cortina,1.540,,,jan_01_2020,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Courage Inv,0.020,,,jan_01_2020,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Darco Water Tech,0.180,,,jan_01_2020,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Datapulse Tech,0.210,,,jan_01_2020,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Fabchem China,0.141,,,jan_01_2020,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Falcon Energy,0.027,,,jan_01_2020,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Debao Property,0.067,,,jan_01_2020,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Del Monte Pac,0.137,,,jan_01_2020,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Design Studio,0.090,,,jan_01_2020,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DLF,0.185,,,jan_01_2020,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Dragon,0.004,,,jan_01_2020,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Dukang,0.055,,,jan_01_2020,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Dynamic Colours,0.190,,,jan_01_2020,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Eindec,0.023,,,jan_01_2020,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
EMAS Offshore,0.050,,,jan_01_2020,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Envictus,0.112,,,jan_01_2020,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Enviro-Hub,0.024,,,jan_01_2020,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Epicentre,0.018,,,jan_01_2020,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ES,0.020,,,jan_01_2020,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ETC Singapore,0.020,,,jan_01_2020,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
EuroSports Gbl,0.180,,,jan_01_2020,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Ezion,0.043,,,jan_01_2020,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Ezra,0.011,,,jan_01_2020,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Far East,0.124,,,jan_01_2020,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Far East Orchard,1.190,,,jan_01_2020,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Federal Int,0.198,,,jan_01_2020,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Figtree,0.101,,,jan_01_2020,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Forise Intl,0.003,,,jan_01_2020,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
FortressMinerals,0.235,,,jan_01_2020,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Fujian Zhenyun,0.149,,,jan_01_2020,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Full Apex,0.405,,,jan_01_2020,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
GDS Global,0.200,,,jan_01_2020,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Global Palm Res,0.150,,,jan_01_2020,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Golden Energy,0.157,,,jan_01_2020,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Goodland,0.187,,,jan_01_2020,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
GP Industries,0.595,,,jan_01_2020,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Green Build,0.035,,,jan_01_2020,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
GRP,0.195,,,jan_01_2020,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Guoan Intl,0.007,,,jan_01_2020,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Hafary,0.150,,,jan_01_2020,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Hatten Land,0.090,,,jan_01_2020,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
HC Surgical,0.525,,,jan_01_2020,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Heatec Jietong,0.039,,,jan_01_2020,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Heeton,0.305,,,jan_01_2020,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Intraco,0.285,,,jan_01_2020,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
IPS Securex,0.040,,,jan_01_2020,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ISEC,0.355,,,jan_01_2020,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Hengyang Petro,0.157,,,jan_01_2020,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
HG Metal,0.215,,,jan_01_2020,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Hiap Tong,0.066,,,jan_01_2020,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Hoe Leong,0.002,,,jan_01_2020,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Hong Lai Huat,0.173,,,jan_01_2020,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Hor Kew,0.235,,,jan_01_2020,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Hosen,0.036,,,jan_01_2020,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Hotel Grand,1.300,,,jan_01_2020,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Hu An Cable,0.009,,,jan_01_2020,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
HuanHsin,0.014,,,jan_01_2020,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Huationg Global,0.117,,,jan_01_2020,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Hyphens Pharma,0.210,,,jan_01_2020,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
IHH,1.860,,,jan_01_2020,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Imperium Crown,0.015,,,jan_01_2020,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Inch Kenneth,﹣,,,jan_01_2020,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Informatics,0.041,,,jan_01_2020,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
InnoPac,0.002,,,jan_01_2020,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ISOTeam,0.240,,,jan_01_2020,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Jackspeed,0.130,,,jan_01_2020,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Japan Foods,0.500,,,jan_01_2020,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Jason Marine,0.123,,,jan_01_2020,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Jasper Inv,0.004,,,jan_01_2020,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Jawala,0.240,,,jan_01_2020,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
JB Foods,0.630,,,jan_01_2020,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
JES Intl,0.026,,,jan_01_2020,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Joyas Intl,0.001,,,jan_01_2020,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Jubilee,0.104,,,jan_01_2020,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Karin Tech,0.325,,,jan_01_2020,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Kencana Agri,0.120,,,jan_01_2020,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Khong Guan,1.850,,,jan_01_2020,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Kimly,0.245,,,jan_01_2020,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Kitchen Culture,0.081,,,jan_01_2020,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Koda,0.590,,,jan_01_2020,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Koon,0.042,,,jan_01_2020,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
KOP,0.056,,,jan_01_2020,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Kori,0.280,,,jan_01_2020,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Koyo Intl,0.067,,,jan_01_2020,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
KrisEnergy,0.030,,,jan_01_2020,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
M Development,0.002,,,jan_01_2020,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Magnus Energy,0.001,,,jan_01_2020,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Manhattan Res,0.067,,,jan_01_2020,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Maruwa Yen1k,﹣,,,jan_01_2020,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Mary Chia,0.075,,,jan_01_2020,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
KSH,0.450,,,jan_01_2020,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
KTL Global,0.045,,,jan_01_2020,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
KTMG,0.120,,,jan_01_2020,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Lafe,0.650,,,jan_01_2020,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Lasseters Intl,0.035,,,jan_01_2020,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
LCT,0.420,,,jan_01_2020,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Leader Env,0.019,,,jan_01_2020,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
LHT,0.520,,,jan_01_2020,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Libra,0.035,,,jan_01_2020,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Linc Energy,0.089,,,jan_01_2020,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Lonza,79.970,,,jan_01_2020,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Lorenzo Intl,0.016,,,jan_01_2020,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Lung Kee Bermuda,0.450,,,jan_01_2020,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Luxking,0.380,,,jan_01_2020,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Luzhou Bio-Chem,0.012,,,jan_01_2020,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Matex Intl,0.013,,,jan_01_2020,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MegaChem,0.300,,,jan_01_2020,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MeGroup,0.220,,,jan_01_2020,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Memories,0.095,,,jan_01_2020,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Memstar Tech,0.001,,,jan_01_2020,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Mencast,0.088,,,jan_01_2020,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Metech Intl,0.110,,,jan_01_2020,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Mewah Intl,0.240,,,jan_01_2020,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Midas,0.192,,,jan_01_2020,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Mirach Energy,0.132,,,jan_01_2020,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Miyoshi,0.037,,,jan_01_2020,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MMP Resources,0.004,,,jan_01_2020,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MoneyMax Fin,0.157,,,jan_01_2020,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MS Hldgs,0.050,,,jan_01_2020,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MSC,0.280,,,jan_01_2020,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MSM Intl,0.035,,,jan_01_2020,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MTQ,0.250,,,jan_01_2020,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Multi-Chem,0.780,,,jan_01_2020,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Mun Siong Engg,0.039,,,jan_01_2020,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Murata Yen1k,﹣,,,jan_01_2020,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
OKH Global,0.017,,,jan_01_2020,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
OKP,0.205,,,jan_01_2020,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Old Chang Kee,0.745,,,jan_01_2020,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
OneApex,0.190,,,jan_01_2020,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Ouhua Energy,0.009,,,jan_01_2020,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Pacific Andes,0.022,,,jan_01_2020,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MYP,0.102,,,jan_01_2020,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Natural Cool,0.070,,,jan_01_2020,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NauticAWT,0.010,,,jan_01_2020,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Neo,0.420,,,jan_01_2020,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NeraTel,0.280,,,jan_01_2020,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Net Pacific Fin,0.021,,,jan_01_2020,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
New Silkroutes,0.225,,,jan_01_2020,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
New Toyo,0.156,,,jan_01_2020,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NGSC,0.001,,,jan_01_2020,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Nico Steel,0.004,,,jan_01_2020,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Noble,0.081,,,jan_01_2020,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Nomura Yen1k,1.990,,,jan_01_2020,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NSL,0.940,,,jan_01_2020,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NutryFarm,0.084,,,jan_01_2020,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Ocean Sky Intl,0.050,,,jan_01_2020,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Pacific Radiance,0.104,,,jan_01_2020,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Pacific Star Dev,0.105,,,jan_01_2020,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Pan Asian,0.022,,,jan_01_2020,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Pan Ocean,5.080,,,jan_01_2020,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PanUnited,0.360,,,jan_01_2020,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Parkson Retail,0.008,,,jan_01_2020,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Pharmesis Intl,0.215,,,jan_01_2020,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Pine Cap,0.001,,,jan_01_2020,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Plastoform,0.013,,,jan_01_2020,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Plato Capital,0.048,,,jan_01_2020,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Pollux Prop,0.030,,,jan_01_2020,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Prudential USD,16.000,,,jan_01_2020,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PSL,0.086,,,jan_01_2020,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Qian Hu,0.126,,,jan_01_2020,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Raffles Infrastructure,0.270,,,jan_01_2020,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
RE&S Hldg,0.159,,,jan_01_2020,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Reclaims Global,0.310,,,jan_01_2020,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Reenova Investment,0.003,,,jan_01_2020,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Renewable Energy,0.022,,,jan_01_2020,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Resources Prima,0.026,,,jan_01_2020,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Shopper360,0.128,,,jan_01_2020,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
