names,openprice,high_low,close,prevclosedate,marketcap,sharesoutstanding,p_float,avgvolume,normalizedeps,mthvwap,unadjvwap,adjvwap,peratio,price_sales,price_cf,pricebookvalue,dividend,divident_5_yr_avg,debt,long_term_debt_equity,enterprisevalue,assets,cash,roe,roa,capex,ebit,revenue,operating_income,operating_margin,netincome,net_profit_margin,revenue_per_share_5_yr_growth,eps_per_share_5_yr_growth,ebita,industry
JEP,0.157,0.150 - 0.145,0.15,apr_12_2020,62.09M,413.94M,-,9.45M,0.02,-,SGD 0.21077,SGD 0.20954,10.10952702714094,0.7854730645489393,5.02930405428188,1.034,-,-,28.73M,55.539,90.82M,119.63M,11.94M,11.62,5.625,-0.97M,-,88.96M,8.74M,9.821,6.52M,7.327,0.37,-,15.39M,Industrial Goods / Aerospace & Defense / 
Sri Trang Agro,0.460,0.465 - 0.450,0.46,apr_12_2020,-,-,-,-,-,-,SGD 0.47743,SGD 0.47743,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,
IFAST,0.830,0.800 - 0.790,0.795,apr_12_2020,214.97M,270.18M,-,3.23M,0.03,-,SGD 0.97776,SGD 0.97776,,,,2.372,,,-25.03M,11.942,189.94M,157.17M,43.96M,10.836,5.905,-12.11M,-,125.41M,11.18M,8.913,9.52M,7.42,4.595,-2.77,23.02M,Banking & Investment Services / Financial & Commodity Market Operators / 
XT MSPacXJp US$,4.990,-,-,apr_12_2020,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,
F & N,1.350,1.270 - 1.230,1.23,apr_12_2020,"1,783.61M",1.45B,-,2.37M,0.1,-,SGD 1.64123,SGD 1.64074,12.294566925619835,1.0372961750683014,6.7553149611570245,0.611,4.7537007869008265,2.4278740155371903,499.82M,27.969,"2,192.96M","4,719.35M",420.33M,5.306,4.708,-176.06M,-,"1,943.16M",169.49M,8.88,154.18M,11.053,-1.95,-,230.32M,Food & Beverages / Food Processing / 
XT CSI300 US$,10.010,-,-,apr_12_2020,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,
Synagie,0.096,0.083 - 0.080,0.081,apr_12_2020,24.66M,304.48M,-,71.08M,-0.03,-,SGD 0.12677,SGD 0.12677,-,1.704337929598462,-,4.752,-,-,-1.29M,2.345,23.37M,14.89M,1.59M,-126.331,-44.891,-0.45M,-,19.36M,-8.52M,-44.001,-8.45M,-43.655,-,-,-7.64M,Software & IT Services / Internet Services / 
Far East Orchard,0.980,0.985 - 0.940,0.97,apr_12_2020,425.21M,438.36M,-,1.61M,0.06,-,SGD 1.12622,SGD 1.12622,16.220243650625,2.6974052413710936,8.383228426416668,0.34,6.1545989849166665,4.331898477375001,460.82M,29.683,886.03M,"2,530.83M",257.43M,2.071,1.103,-0.86M,-,156.06M,29.93M,19.179,26.03M,16.519,-14.869,-7.892,65.17M,"Cyclical Consumer Services / Hotels, Motels & Cruise Lines / "
DLC SG5xLong SIA,0.023,-,-,apr_12_2020,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,
XT MSPHILS US$,1.402,-,-,apr_12_2020,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,
Sino Grandness,0.014,0.012 - 0.011,0.011,apr_12_2020,12.64M,1.15B,-,72.73M,0.04,-,SGD 0.03626,SGD 0.03626,2.3216666666666663,0.02722222222222223,0.4141666666666667,0.018,-,-,81.04M,0.071,73.76M,"4,614.93M",621.79M,4.865,0.642,-172.65M,-,635.54M,386.90M,7.572,6.43M,1.001,0.249,-19.059,103.95M,Food & Beverages / Non-Alcoholic Beverages / 
Straco,0.480,0.490 - 0.460,0.48,apr_12_2020,417.09M,862.68M,-,3.30M,0.04,-,SGD 0.61222,SGD 0.61222,10.887000000000002,3.8319999997163445,8.300000000336842,1.436,5.208,3.1419999996631582,-129.44M,19.76,287.64M,409.08M,199.45M,13.321,10.313,-5.73M,-,108.84M,59.11M,54.312,38.09M,37.054,3.254,0.123,71.12M,Cyclical Consumer Services / Leisure & Recreation / 
STI 2600MBePW201030,0.142,-,-,apr_12_2020,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,
HSI24400MBePW200428,0.158,-,-,apr_12_2020,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,
DLC SG5xLong HSBC,0.161,-,-,apr_12_2020,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,
Broadway Ind,0.087,0.062 - 0.060,0.06,apr_12_2020,28.31M,468.15M,-,306.86M,-0.03,-,SGD 0.10536,SGD 0.10536,-,0.18115192443310643,-,0.454,-,-,27.89M,10.446,56.20M,193.57M,8.72M,-20.51,-7.73,-6.67M,-,306.85M,-13.03M,-4.359,-15.30M,-5.02,-16.424,-,1.63M,Industrial Goods / Industrial Machinery & Equipment / 
UOB MB ePW201230,0.330,-,-,apr_12_2020,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,
Addvalue Tech,0.022,0.020 - 0.019,0.019,apr_12_2020,35.54M,1.87B,-,168.76M,0,-,SGD 0.0282,SGD 0.0282,-,6.478339999999998,-,5.666,-,-,7.65M,1.696,39.80M,13.83M,0.15M,-64.516,-21.6,-2.78M,-,6.64M,-3.38M,-48.743,-4.58M,-68.936,-27.841,-,-2.19M,Technology Equipment / Communications & Networking / 
HAIDILAO MBeCW200602,0.012,-,-,apr_12_2020,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,
UIC,2.190,2.160 - 2.110,2.12,apr_12_2020,"3,037.25M",1.43B,-,2.74M,0.24,-,SGD 2.52389,SGD 2.71776,5.209293839009435,4.144245794506587,4.3550900474717,0.416,1.9585450237358495,1.1759573457169812,408.26M,2.31,"3,445.51M","9,024.63M",181.61M,8.59,7.905,-12.34M,-,789.45M,736.79M,93.329,605.11M,87.32,1.981,8.048,297.07M,Real Estate / Real Estate Development & Operations / 
Sin Heng Mach,0.310,0.295 - 0.270,0.27,apr_12_2020,31.02M,114.01M,-,0.94M,-0.04,-,SGD 0.28264,SGD 0.28392,-,-,-,0.276,-,-,-6.06M,10.205,29.35M,151.48M,21.17M,-5.576,-,-4.11M,-,-,-5.82M,-,-,-,-,-,-,Industrial Goods / Heavy Machinery & Vehicles / 
Indofood Agri,0.300,0.300 - 0.260,0.3,apr_12_2020,434.33M,1.40B,-,6.41M,-0.03,-,SGD 0.30124,SGD 0.30124,-,0.384185493,6.238965517,0.418,0.861724138,-,872.68M,41.76,"1,307.01M","37,612,530.00M","1,787,462.00M",-3.562,-1.889,"-1,937,582.00M",-,"1,209.71M","507,415.00M",3.717,-36.45M,-5.199,-1.519,-,173.91M,Food & Beverages / Fishing & Farming / 
ValueMax,0.265,0.250 - 0.245,0.245,apr_12_2020,136.08M,533.40M,-,2.23M,0.05,-,SGD 0.29861,SGD 0.29861,5.66342857158,0.6750491462531997,4.67048979594,0.627,5.87218367308,4.728897959399999,310.79M,32.025,446.87M,557.65M,8.92M,12.423,4.96,-0.80M,-,235.95M,31.27M,13.253,25.47M,11.047,-6.55,22.648,36.93M,Banking & Investment Services / Consumer Lending / 
IS MS INDIA US$,6.480,-,-,apr_12_2020,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,
XT MSMSIA US$,9.450,-,-,apr_12_2020,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,
Creative,2.210,1.690 - 1.620,1.68,apr_12_2020,126.00M,70.40M,-,2.22M,-0.29,-,SGD 2.95095,SGD 2.95095,-,2.79322082581641,-,0.817,-,-,-134.87M,-,-27.76M,137.70M,107.77M,-3.448,-0.932,-0.08M,-,80.91M,-6.48M,-7.339,-1.81M,-2.243,-15.434,-,-29.97M,Technology Equipment / Computer Hardware / 
Perennial Hldgs,0.350,0.325 - 0.305,0.32,apr_12_2020,532.85M,1.66B,-,3.04M,0,-,SGD 0.46781,SGD 0.46781,159.6573770491803,5.649287825853262,27.91163934426229,0.202,1.4344262295081964,-,"2,878.81M",64.575,"3,411.66M","7,555.08M",119.81M,0.143,0.072,-9.60M,-,124.22M,55.07M,44.329,3.83M,4.393,-,-,71.51M,Real Estate / Real Estate Development & Operations / 
SingHoldings,0.325,0.320 - 0.310,0.32,apr_12_2020,128.32M,400.99M,-,8.31M,0.11,-,SGD 0.37631,SGD 0.37823,2.8721875000000003,0.41878662068158184,1.9632031250000002,0.434,-,3.3109375,63.50M,11.233,191.82M,492.73M,54.20M,16.436,12.743,-,-,316.36M,83.17M,26.29,45.37M,20.957,54.659,300.362,87.74M,Real Estate / Real Estate Development & Operations / 
XIAOMI MBeCW200703,0.065,-,-,apr_12_2020,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,
GSS Energy,0.057,0.042 - 0.040,0.041,apr_12_2020,20.37M,496.86M,-,271.06M,0,-,SGD 0.09218,SGD 0.09218,13.869073170975003,0.403950625025625,5.827902439650001,0.418,-,-,-1.32M,-,19.05M,76.70M,8.22M,4.257,1.774,-4.40M,-,97.55M,4.35M,4.463,2.03M,1.397,-,-,8.26M,Industrial Goods / Industrial Machinery & Equipment / 
G K Goh,0.760,0.695 - 0.670,0.695,apr_12_2020,225.74M,324.81M,-,0.50M,0.02,-,SGD 0.78672,SGD 0.78672,31.071424463065696,2.309084623017103,11.28627337810219,0.545,3.147165467562044,3.498187050335767,158.60M,34.424,384.34M,693.65M,65.90M,1.873,1.253,-20.86M,-,116.93M,7.40M,6.332,7.94M,7.298,9.807,-1.123,21.06M,Industrial & Commercial Services / Business Support Services / 
STI 2400MBePW201231,0.124,-,-,apr_12_2020,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,
DLC SG7xLongMSG220225,0.200,-,-,apr_12_2020,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,
Neo,0.320,0.300 - 0.300,0.3,apr_12_2020,44.21M,147.35M,-,1.95M,0.04,-,SGD 0.30857,SGD 0.35353,4.8608,0.2605511113816885,1.9104000000000003,1.02,1.7781333329655173,-,92.07M,122.9,108.42M,163.15M,18.47M,14.623,5.577,-3.91M,-,192.81M,8.71M,7.803,9.70M,5.276,-,-,29.64M,Cyclical Consumer Services / Restaurants & Bars / 
Leader Env,0.052,0.051 - 0.050,0.05,apr_12_2020,30.86M,617.21M,-,18.86M,-0.01,-,SGD 0.05761,SGD 0.05761,-,4.283152633926399,-,3.382,-,-,8.26M,1.012,39.12M,173.76M,9.71M,-34.927,-9.968,-0.01M,-,7.49M,-19.19M,-51.54,-3.86M,-51.556,-14.906,-,-2.41M,Industrial & Commercial Services / Environmental Services & Equipment / 
Sarine Tech,0.220,0.192 - 0.180,0.18,apr_12_2020,63.66M,350.60M,-,22.39M,-0.01,-,SGD 0.34782,SGD 0.34782,-,1.2027681663736978,17.364705886458335,0.744,7.318823528958333,3.8929411766666666,-32.03M,9.62,31.63M,77.14M,29.47M,-2.194,-1.793,-0.83M,-,73.23M,1.10M,2.145,-1.96M,-2.673,-10.021,-,7.84M,Industrial Goods / Industrial Machinery & Equipment / 
Nam Lee Metal,0.310,0.285 - 0.285,0.285,apr_12_2020,69.47M,243.74M,-,2.89M,0.04,-,SGD 0.34227,SGD 0.34227,7.672771929933334,0.5726365039211111,5.649614035033333,0.48,5.724666666666666,4.094175438433333,-34.64M,0.078,34.83M,167.50M,35.29M,6.872,5.772,-8.90M,-,143.66M,7.85M,5.465,9.81M,6.832,0.204,6.731,11.42M,Cyclical Consumer Products / Construction Supplies & Fixtures / 
SingReinsurance,0.270,0.255 - 0.250,0.255,apr_12_2020,154.33M,605.22M,-,3.23M,0.02,-,SGD 0.27564,SGD 0.27564,16.64576471,1.6031833909999997,16.11105882,0.565,5.397882353,4.385647059,-103.65M,-,-,883.10M,-,3.659,1.154,-0.21M,-,107.94M,10.66M,9.876,9.82M,9.089,1.734,-11.46,10.99M,Insurance / Reinsurance / 
Sing Inv & Fin,1.080,1.060 - 1.010,1.01,apr_12_2020,159.20M,157.63M,-,0.68M,0.13,-,SGD 1.30312,SGD 1.30312,8.103056604237624,3.2751797787244388,7.666981132277229,0.427,-,4.627698113227725,-272.86M,2.683,-113.65M,"2,915.80M",-,5.44,0.699,-5.08M,-,85.92M,-,43.831,20.02M,39.668,6.335,9.602,23.26M,Banking & Investment Services / Banks / 
DLC SG5xShort SGX,0.041,-,-,apr_12_2020,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,
DLC SG7xLongHSC210723,0.200,-,-,apr_12_2020,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,
Clearbridge,0.128,0.107 - 0.104,0.105,apr_12_2020,61.00M,580.98M,-,146.75M,-0.02,-,SGD 0.15021,SGD 0.15029,-,4.21005641703263,-,1.208,-,-,9.80M,35.089,70.81M,96.79M,13.56M,-21.496,-14.47,-1.76M,-,21.53M,-9.49M,-44.081,-10.55M,-53.606,137.643,-,-3.49M,Healthcare Services / Healthcare Facilities & Services / 
JB Foods,0.450,0.385 - 0.380,0.38,apr_12_2020,115.22M,303.20M,-,1.17M,0.12,-,SGD 0.59214,SGD 0.59897,3.659210525769231,0.32113919689349124,2.9877631580769237,0.571,6.232500000000001,-,223.96M,2.493,339.17M,367.46M,16.59M,19.847,8.489,-18.49M,-,502.94M,31.69M,8.991,37.29M,7.415,0.894,-,60.52M,Food & Beverages / Food Processing / 
TencentMBeCW200602,0.168,-,-,apr_12_2020,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,
Isetan,2.950,3.000 - 3.000,3,apr_12_2020,123.75M,41.25M,-,0.13M,0,-,SGD 4.49514,SGD 4.49514,-,1.069440556,-,0.964,1.6392166670000001,-,30.11M,54.338,153.86M,265.51M,59.52M,-19.037,-11.47,-8.52M,-,111.89M,-24.49M,-21.886,-27.19M,-24.3,-19.947,-,27.10M,Retailers / Department Stores / 
GKE,0.054,0.052 - 0.051,0.052,apr_12_2020,41.32M,788.53M,-,39.29M,0,-,SGD 0.06623,SGD 0.06623,32.14246153846154,0.4292041420118344,3.110192307692308,0.544,-,-,78.10M,90.742,102.60M,170.01M,11.66M,-3.039,0.85,-2.32M,-,103.71M,0.18M,4.235,1.36M,1.525,13.34,-,19.31M,Transportation / Air Freight & Logistics / 
STI 3100MBeCW201030,0.015,-,-,apr_12_2020,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,
Excelpoint,0.310,0.340 - 0.300,0.34,apr_12_2020,40.72M,119.76M,-,0.52M,0.04,-,SGD 0.39476,SGD 0.39476,18.061311474473683,0.029958613307479228,4.834983606263158,0.372,-,4.7912786886315795,133.97M,1.702,174.69M,331.20M,14.48M,2.069,0.447,-1.32M,-,"1,393.95M",1.94M,0.198,2.28M,0.164,2.709,-28.076,19.38M,Technology Equipment / Electronic Equipment & Parts / 
Hotel Grand,0.940,0.935 - 0.925,0.925,apr_12_2020,672.05M,726.54M,-,1.29M,0.04,-,SGD 1.20199,SGD 1.20199,25.618267378695645,4.394627012591208,13.965283419782605,0.498,-,3.5569197863913034,-152.53M,2.007,519.51M,"1,581.53M",210.57M,1.934,1.648,-24.38M,-,154.56M,39.53M,25.577,26.39M,17.077,-3.268,-3.783,56.23M,"Cyclical Consumer Services / Hotels, Motels & Cruise Lines / "
DLC SG5xShort Singtel,0.124,-,-,apr_12_2020,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,
DLC SG5xLongPetChina A,0.050,-,-,apr_12_2020,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,
Lum Chang,0.330,0.300 - 0.285,0.3,apr_12_2020,115.51M,380.49M,-,1.87M,0.06,-,SGD 0.34226,SGD 0.34226,4.935206896258064,0.44285136770135275,3.8245862064193545,0.438,6.827586206419355,5.753379310161291,78.09M,79.043,189.18M,679.67M,139.06M,9.409,4.772,-3.71M,-,337.94M,28.68M,9.446,26.36M,9.14,-3.045,-1.792,24.68M,Industrial & Commercial Services / Construction & Engineering / 
HSI24200MBeCW200528,0.195,-,-,apr_12_2020,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,
Azeus,0.995,0.820 - 0.820,0.82,apr_12_2020,24.60M,30.00M,-,0.06M,0.08,-,SGD 0.9191,SGD 0.9191,10.469341463414636,1.2544635633551464,6.997762195121953,1.298,5.474926829268294,-,-7.96M,-,14.61M,143.59M,54.25M,13.665,10.3,-0.58M,-,28.87M,17.57M,12.998,2.85M,9.874,-2.755,-7.471,5.37M,Software & IT Services / IT Services & Consulting / 
Hiap Hoe,0.700,0.700 - 0.660,0.7,apr_12_2020,332.19M,470.56M,-,0.84M,0.02,-,SGD 0.76975,SGD 0.76975,15.34441176,2.661937716,6.250588235,0.428,2.206029412,1.6964705879999997,429.96M,15.877,762.15M,"1,633.57M",323.06M,2.892,1.39,-2.82M,-,132.22M,18.32M,13.855,22.10M,16.758,-0.624,-41.452,37.36M,Real Estate / Real Estate Development & Operations / 
Boustead Proj,0.660,0.650 - 0.620,0.62,apr_12_2020,198.40M,310.65M,-,1.46M,0.08,-,SGD 0.89034,SGD 0.89034,8.860246153523807,0.7258281657324261,6.633507691904761,0.677,2.4562153848571424,-,32.69M,28.38,236.37M,565.95M,108.34M,11.646,4.116,-0.65M,-,281.63M,40.58M,10.503,22.13M,7.858,2.841,-2.588,33.89M,Industrial & Commercial Services / Construction & Engineering / 
HPL,2.850,2.820 - 2.670,2.72,apr_12_2020,"1,418.45M",521.49M,-,0.44M,0.09,-,SGD 3.47661,SGD 3.47661,,,,0.616,-,,754.13M,34.482,"2,172.58M","3,529.01M",195.48M,2.568,1.636,-108.50M,-,556.36M,90.16M,16.206,57.14M,9.83,-5.198,-15.946,169.24M,"Cyclical Consumer Services / Hotels, Motels & Cruise Lines / "
UOB MB ePW201231,0.240,-,-,apr_12_2020,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,
Boustead,0.580,0.600 - 0.585,0.6,apr_12_2020,300.04M,491.20M,-,5.10M,0.06,-,SGD 0.71362,SGD 0.71126,11.318427352066116,0.5485023014373334,5.796034188165288,0.889,4.957264957322313,3.0625982909752065,-103.84M,23.727,184.97M,884.33M,262.67M,9.967,4.494,-13.65M,-,537.40M,66.14M,9.412,25.84M,7.183,-1.065,-13.8,55.84M,Industrial & Commercial Services / Construction & Engineering / 
Micro-Mechanics,1.600,1.480 - 1.470,1.48,apr_12_2020,205.77M,139.03M,-,0.98M,0.09,-,SGD 1.75275,SGD 1.75275,,,,3.631,,,-17.56M,1.658,185.54M,69.88M,22.04M,21.824,17.662,-3.42M,-,59.91M,17.07M,26.786,12.16M,20.301,6.586,10.839,22.34M,Industrial Goods / Industrial Machinery & Equipment / 
Avi-Tech,0.345,0.320 - 0.300,0.305,apr_12_2020,53.44M,171.05M,-,7.21M,0.03,-,SGD 0.39657,SGD 0.39657,9.62166666631818,1.901281178853306,8.029190476090909,1.042,7.181476190227271,6.642619047818181,-34.42M,0.083,19.02M,56.63M,34.49M,9.478,10.695,-0.77M,-,33.72M,5.72M,21.501,5.94M,17.611,7.9,-,9.03M,Technology Equipment / Semiconductor Equipment & Testing / 
BlackGoldNatural,0.011,0.011 - 0.010,0.011,apr_12_2020,11.04M,1.00B,-,190.01M,0,-,SGD 0.01587,SGD 0.01587,-,0.8482099999999998,-,2.683,-,-,9.84M,136.567,20.89M,15.58M,0.09M,-101.764,-33.666,-0.01M,-,15.74M,-5.76M,-52.175,-8.16M,-52.176,-,-,-0.54M,Energy - Fossil Fuels / Coal / 
PHIL AP DIV REIT S$D,1.094,-,-,apr_12_2020,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,
Hong Leong Asia,0.485,0.395 - 0.375,0.385,apr_12_2020,287.91M,747.82M,-,6.88M,0.07,-,SGD 0.61227,SGD 0.61227,5.87156961977647,0.11307082193107265,1.3641392406941177,0.38,-,-,-487.20M,30.837,-236.47M,"4,817.44M","1,299.35M",3.634,2.941,-137.74M,-,"3,856.81M",195.31M,4.553,30.60M,3.676,-6.02,-13.833,339.14M,"Automobiles & Auto Parts / Auto, Truck & Motorcycle Parts / "
YHI Intl,0.300,0.300 - 0.280,0.28,apr_12_2020,81.84M,292.30M,-,1.02M,0.04,-,SGD 0.321,SGD 0.321,6.3180000000000005,0.1829999996432818,2.6770000003448278,0.32,-,4.147999999655172,38.50M,8.8,120.34M,398.08M,56.39M,5.093,3.223,-4.93M,-,448.21M,16.22M,3.619,12.96M,2.848,-2.597,13.014,35.05M,"Automobiles & Auto Parts / Auto, Truck & Motorcycle Parts / "
DLC SG5xShort CityDev,0.187,-,-,apr_12_2020,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,
DLC SG7xLongHSI210114,0.041,-,-,apr_12_2020,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,
KLW,0.002,0.003 - 0.002,0.003,apr_12_2020,16.14M,5.38B,-,92.25M,0,-,SGD 0.00292,SGD 0.00292,-,0.6299999999999999,-,0.231,-,-,-7.82M,4.21,4.44M,95.73M,15.80M,-1.843,-2.178,-0.68M,-,25.63M,-0.76M,-4.897,-1.91M,-7.869,-,-,-0.17M,Cyclical Consumer Products / Home Furnishings / 
Tritech,0.014,0.012 - 0.012,0.012,apr_12_2020,11.34M,944.87M,-,185.20M,0,-,SGD 0.02751,SGD 0.02752,-,0.4437222222222223,-,0.289,-,-,11.70M,1.355,39.34M,107.87M,6.55M,-20.695,-5.69,-1.98M,-,34.78M,-5.29M,-10.431,-5.26M,-15.566,-9.533,-,-5.35M,Industrial & Commercial Services / Construction & Engineering / 
DBS MB ePW201230,0.345,-,-,apr_12_2020,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,
Geo Energy Res,0.079,0.080 - 0.075,0.08,apr_12_2020,111.94M,1.40B,-,9.91M,-0.04,-,SGD 0.13136,SGD 0.13136,-,0.34949600000000003,-,0.589,13.166666663375,-,198.69M,208.698,310.63M,501.28M,139.00M,-24.628,-7.192,-3.15M,-,355.43M,-34.89M,-14.005,-53.94M,-15.155,31.141,-,11.33M,Energy - Fossil Fuels / Coal / 
The Place Hldg,0.011,0.011 - 0.011,0.011,apr_12_2020,64.69M,5.88B,-,42.09M,0,-,SGD 0.01847,SGD 0.01842,"1,100.00",28.211000002013886,99.82599999166666,0.704,-,-,-61.54M,0.968,3.15M,100.47M,63.10M,0.087,0.082,-25.95M,-,2.29M,-0.72M,-31.444,0.08M,3.489,-67.113,-,-0.13M,Cyclical Consumer Services / Advertising & Marketing / 
Moya Asia,0.058,0.051 - 0.048,0.049,apr_12_2020,205.98M,4.20B,-,148.46M,0,-,SGD 0.07667,SGD 0.07667,14.989374999999995,1.4615295140383993,4.799499999999998,0.719,-,-,133.38M,70.134,339.36M,644.29M,113.14M,5.989,2.65,-7.38M,-,205.79M,58.03M,28.2,16.63M,8.244,37.809,-,89.35M,Industrial & Commercial Services / Environmental Services & Equipment / 
Datapulse Tech,0.260,0.195 - 0.180,0.195,apr_12_2020,42.72M,218.25M,-,2.87M,0,-,SGD 0.20434,SGD 0.20434,-,19.005031417174518,-,0.563,3.603459459052632,3.170594594631579,-20.46M,26.564,18.95M,103.56M,47.16M,-0.887,-1.318,-46.18M,-,4.44M,-0.46M,-16.284,-1.20M,-26.959,-41.921,-,-0.23M,Technology Equipment / Computer Hardware / 
HSI25200MBePW200428,0.235,-,-,apr_12_2020,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,
XT SingGovBond SG$,156.290,-,-,apr_12_2020,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,
Union Gas,0.220,0.215 - 0.210,0.21,apr_12_2020,48.07M,228.90M,-,2.23M,0.04,-,SGD 0.23861,SGD 0.23861,5.9829523804651155,0.6694784580118981,3.7997142858604644,1.55,4.490095238046512,-,-20.84M,0.052,27.23M,55.84M,20.96M,29.523,17.962,-1.68M,-,78.80M,10.47M,13.288,8.42M,10.681,9.148,25.29,15.19M,Utilities / Natural Gas Utilities / 
Low Keng Huat,0.400,0.380 - 0.345,0.38,apr_12_2020,280.75M,738.82M,-,0.57M,0.02,-,SGD 0.40858,SGD 0.40858,91.59652173684212,9.794244906371189,48.010434778947364,0.435,4.576231884210526,4.678260869473683,721.96M,58.643,640.61M,"1,213.12M",130.47M,2.342,0.381,-30.67M,-,38.53M,19.44M,16.67,3.53M,13.192,16.549,-19.977,17.19M,Industrial & Commercial Services / Construction & Engineering / 
DLC SG5xShort CCB,0.335,-,-,apr_12_2020,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,
Starburst,0.345,0.360 - 0.345,0.36,apr_12_2020,91.35M,243.82M,-,2.39M,-0.01,-,SGD 0.38241,SGD 0.39046,-,9.07565625,-,3.92,-,1.15,9.97M,64.119,101.31M,38.40M,4.99M,-10.006,-5.906,-0.01M,-,9.24M,-1.97M,-21.333,-2.38M,-25.79,-26.331,-,-0.51M,Industrial & Commercial Services / Business Support Services / 
Metro,0.685,0.670 - 0.655,0.66,apr_12_2020,548.82M,828.04M,-,2.61M,0.12,-,SGD 0.84251,SGD 0.8422,6.715044775856061,2.558838939446396,6.064805970598484,0.368,3.097835820477273,2.116343283984848,176.07M,9.878,551.78M,"1,899.69M",226.72M,6.386,4.41,-1.97M,-,224.19M,34.94M,20.092,83.21M,37.496,4.321,-2.267,7.48M,Retailers / Department Stores / 
MarcoPolo Marine,0.014,0.013 - 0.012,0.013,apr_12_2020,45.85M,3.52B,-,425.70M,0,-,SGD 0.02098,SGD 0.02144,-,2.067527777777778,14.99633333333333,0.42,-,-,-13.47M,0.079,32.38M,124.32M,13.57M,-3.481,-3.103,-4.27M,-,30.18M,1.72M,5.689,-3.87M,-12.806,-51.87,-,9.15M,Transportation / Marine Freight & Logistics / 
Yongnam,0.088,0.103 - 0.086,0.088,apr_12_2020,45.99M,522.60M,-,5.53M,-0.08,-,SGD 0.14282,SGD 0.14291,-,0.16350796517135804,-,0.229,-,-,170.58M,65.797,216.57M,463.09M,9.12M,-23.352,-11.474,-26.95M,-,205.13M,-58.86M,-28.694,-53.05M,-26.324,-8.833,-,1.18M,Industrial & Commercial Services / Construction & Engineering / 
